### Cluster 45 — Symptoms (134)
Symptom,Frequency 
antidotes bryonia,oedema from venous congestion,1.0,1
antidotes bryonia,violent tearing pains in back,1.0,1
antidotes bryonia,pain under right shoulder blade,1.0,1
antidotes bryonia,stiffness of right neck muscles,1.0,1
antidotes bryonia,sole cramps worse by putting foot down,1.0,1
antidotes bryonia,hip pain worse on right side,1.0,1
antidotes bryonia,severe pain in spine between shoulders,1.0,1
antidotes bryonia,amaurosis from rheumatic troubles,1.0,1
antidotes bryonia,anxious,1.0,1
antidotes bryonia,sensation as if weights hung on right leg,1.0,1
antidotes bryonia,lancinating pains in pectoral muscles,1.0,1
antidotes bryonia,head drawn to left,1.0,1
antidotes bryonia,stitches in right side of chest,1.0,1
antidotes bryonia,pressing pain beneath right scapula,1.0,1
antidotes bryonia,pain across umbilicus,1.0,1
antidotes bryonia,rose-red elastic swelling,1.0,1
antidotes bryonia,fingertips cold,1.0,1
antidotes bryonia,violent pain in popliteal space,1.0,1
antidotes bryonia,tightness of chest,1.0,1
antidotes bryonia,urine milky,1.0,1
antidotes bryonia,foot oedematous,1.0,1
antidotes bryonia,associated with hepatic affections,1.0,1
antidotes bryonia,yellow nose,1.0,1
antidotes bryonia,cutting pains in arms,1.0,1
antidotes bryonia,shoulder pain from scapula,1.0,1
antidotes bryonia,rheumatic troubles about abdomen,1.0,1
antidotes bryonia,left half of neck stiff,1.0,1
antidotes bryonia,pressure extending to neck,1.0,1
antidotes bryonia,pulse hard,1.0,1
antidotes bryonia,hip pain extends to legs,1.0,1
antidotes bryonia,paralytic pain in left arm,1.0,1
antidotes bryonia,tongue thickly coated yellow,1.0,1
antidotes bryonia,intellect dull,1.0,1
antidotes bryonia,swelling of elbows,1.0,1
antidotes bryonia,vertebrae soreness worse by motion,1.0,1
antidotes bryonia,constant pain under right scapula,1.0,1
antidotes bryonia,bitter taste when eating,1.0,1
antidotes bryonia,rose-coloured elastic swelling of ankle joints,1.0,1
antidotes bryonia,finger pain worse by pressure,1.0,1
antidotes bryonia,pain over elbow joint,1.0,1
antidotes bryonia,burning in right knee,1.0,1
antidotes bryonia,patient sensitive to touch,1.0,1
antidotes bryonia,face yellow,1.0,1
antidotes bryonia,yellow forehead,1.0,1
antidotes bryonia,pain extends into chest,1.0,1
antidotes bryonia,stiffness of cervical muscles,1.0,1
antidotes bryonia,trembling of knees,1.0,1
antidotes bryonia,urine turbid,1.0,1
antidotes bryonia,periodic tightness in chest,1.0,1
antidotes bryonia,tension in occiput,1.0,1
antidotes bryonia,heaviness in occiput,1.0,1
antidotes bryonia,spasmodic drawing pains in inguinal regions,1.0,1
antidotes bryonia,pain extends into stomach,1.0,1
antidotes bryonia,oedema mostly about ankle,1.0,1
antidotes bryonia,eyes red,1.0,1
antidotes bryonia,cramps in soles of feet,1.0,1
antidotes bryonia,soreness in right chest,1.0,1
antidotes bryonia,hip pain extends to abdomen,1.0,1
antidotes bryonia,violent pains in right shoulder joint,1.0,1
antidotes bryonia,sprained pain in left shoulder,1.0,1
antidotes bryonia,pain in chest along sternum,1.0,1
antidotes bryonia,yellow cheeks,1.0,1
antidotes bryonia,deep-seated pain in right chest,1.0,1
antidotes bryonia,indifferent,1.0,1
antidotes bryonia,veins of hands swollen,1.0,1
antidotes bryonia,paralytic heaviness of arms,1.0,1
antidotes bryonia,tension in nape muscles,1.0,1
antidotes bryonia,legs swollen,1.0,1
antidotes bryonia,thorax stitches worse on cough,1.0,1
antidotes bryonia,tearing pains from nape to sacrum,1.0,1
antidotes bryonia,drawing from sacrum to right scrobiculum,1.0,1
antidotes bryonia,limbs feel lame,1.0,1
antidotes bryonia,vertebrae soreness worse on pressure,1.0,1
antidotes bryonia,intellect impaired,1.0,1
antidotes bryonia,pain in heel as if pinched,1.0,1
antidotes bryonia,constrictive pressure below left clavicle,1.0,1
antidotes bryonia,full heavy feeling in abdomen,1.0,1
antidotes bryonia,urine profuse,1.0,1
antidotes bryonia,cutting pain in arms,1.0,1
antidotes bryonia,reduced freedom of arm use,1.0,1
antidotes bryonia,back pains worse from touch,1.0,1
antidotes bryonia,oppressive pain beneath right scapula,1.0,1
antidotes bryonia,stitches beneath right scapula,1.0,1
antidotes bryonia,restlessness of limbs,1.0,1
antidotes bryonia,pressive pain in liver region,1.0,1
antidotes bryonia,whites of eyes yellow,1.0,1
antidotes bryonia,pressive pain in left neck muscles,1.0,1
antidotes bryonia,rheumatic attack of arms with jaundice,1.0,1
antidotes bryonia,lancinating pain in heart region,1.0,1
antidotes bryonia,sternum pain worse on inspiration,1.0,1
antidotes bryonia,cutting pains in calves,1.0,1
antidotes bryonia,hard pressive pain below patella,1.0,1
antidotes bryonia,fixed pain beneath right scapula,1.0,1
antidotes bryonia,neck feels as if constricted by hand,1.0,1
antidotes bryonia,drawing pain from right shoulder to wrist,1.0,1
antidotes bryonia,eyes protuberant,1.0,1
antidotes bryonia,aching soreness in vertebrae,1.0,1
antidotes bryonia,pain extends into deltoid muscle,1.0,1
antidotes bryonia,eyes burning,1.0,1
antidotes bryonia,shooting pain in right hip,1.0,1
antidotes bryonia,violent stitches in right thorax,1.0,1
sole cramps worse by putting foot down,heaviness in nape muscles,1.0,1
sole cramps worse by putting foot down,severe pains under left scapula,1.0,1
sole cramps worse by putting foot down,violent pain under seventh rib,1.0,1
sole cramps worse by putting foot down,stiffness of right knee,1.0,1
sole cramps worse by putting foot down,tearing in metacarpal bones,1.0,1
sole cramps worse by putting foot down,limbs feel stiff,1.0,1
sole cramps worse by putting foot down,coldness of left arm,1.0,1
sole cramps worse by putting foot down,pain behind sternum,1.0,1
sole cramps worse by putting foot down,oedema,1.0,1
sole cramps worse by putting foot down,sensation as if lower lumbar vertebrae would separate,1.0,1
sole cramps worse by putting foot down,bitter taste when drinking,1.0,1
sole cramps worse by putting foot down,violent pain in knee,1.0,1
sole cramps worse by putting foot down,vertebrae separation sensation on stooping,1.0,1
sole cramps worse by putting foot down,sensation as if abdomen constricted with string,1.0,1
sole cramps worse by putting foot down,violent tearing pains in limbs,1.0,1
sole cramps worse by putting foot down,ankle hardest on inner side,1.0,1
sole cramps worse by putting foot down,neck feels as if broken,1.0,1
sole cramps worse by putting foot down,pulse full,1.0,1
sole cramps worse by putting foot down,thorax stitches worse on inspiration,1.0,1
sole cramps worse by putting foot down,pain in cervical muscles,1.0,1
sole cramps worse by putting foot down,limbs feel heavy,1.0,1
sole cramps worse by putting foot down,hands hot,1.0,1
sole cramps worse by putting foot down,drawing in occiput,1.0,1
sole cramps worse by putting foot down,stiffness of wrists,1.0,1
sole cramps worse by putting foot down,drawing in nape,1.0,1
sole cramps worse by putting foot down,paralytic pain in left shoulder,1.0,1
sole cramps worse by putting foot down,hip pain extends to feet,1.0,1
sole cramps worse by putting foot down,thorax stitches worse on motion,1.0,1
sole cramps worse by putting foot down,pain in right clavicle,1.0,1
sole cramps worse by putting foot down,rheumatic troubles about chest,1.0,1
sole cramps worse by putting foot down,sensation of sand in eye,1.0,1
sole cramps worse by putting foot down,urine dark yellow,1.0,1
sole cramps worse by putting foot down,oedema from venous congestion,1.0,1
sole cramps worse by putting foot down,violent tearing pains in back,1.0,1
sole cramps worse by putting foot down,pain under right shoulder blade,1.0,1
sole cramps worse by putting foot down,stiffness of right neck muscles,1.0,1
sole cramps worse by putting foot down,hip pain worse on right side,1.0,1
sole cramps worse by putting foot down,severe pain in spine between shoulders,1.0,1
sole cramps worse by putting foot down,amaurosis from rheumatic troubles,1.0,1
sole cramps worse by putting foot down,anxious,1.0,1
sole cramps worse by putting foot down,sensation as if weights hung on right leg,1.0,1
sole cramps worse by putting foot down,lancinating pains in pectoral muscles,1.0,1
sole cramps worse by putting foot down,head drawn to left,1.0,1
sole cramps worse by putting foot down,stitches in right side of chest,1.0,1
sole cramps worse by putting foot down,pressing pain beneath right scapula,1.0,1
sole cramps worse by putting foot down,pain across umbilicus,1.0,1
sole cramps worse by putting foot down,rose-red elastic swelling,1.0,1
sole cramps worse by putting foot down,fingertips cold,1.0,1
sole cramps worse by putting foot down,violent pain in popliteal space,1.0,1
sole cramps worse by putting foot down,tightness of chest,1.0,1
sole cramps worse by putting foot down,urine milky,1.0,1
sole cramps worse by putting foot down,foot oedematous,1.0,1
sole cramps worse by putting foot down,associated with hepatic affections,1.0,1
sole cramps worse by putting foot down,yellow nose,1.0,1
sole cramps worse by putting foot down,cutting pains in arms,1.0,1
sole cramps worse by putting foot down,shoulder pain from scapula,1.0,1
sole cramps worse by putting foot down,rheumatic troubles about abdomen,1.0,1
sole cramps worse by putting foot down,left half of neck stiff,1.0,1
sole cramps worse by putting foot down,pressure extending to neck,1.0,1
sole cramps worse by putting foot down,pulse hard,1.0,1
sole cramps worse by putting foot down,hip pain extends to legs,1.0,1
sole cramps worse by putting foot down,paralytic pain in left arm,1.0,1
sole cramps worse by putting foot down,tongue thickly coated yellow,1.0,1
sole cramps worse by putting foot down,intellect dull,1.0,1
sole cramps worse by putting foot down,swelling of elbows,1.0,1
sole cramps worse by putting foot down,vertebrae soreness worse by motion,1.0,1
sole cramps worse by putting foot down,antidotes bryonia,1.0,1
sole cramps worse by putting foot down,constant pain under right scapula,1.0,1
sole cramps worse by putting foot down,bitter taste when eating,1.0,1
sole cramps worse by putting foot down,rose-coloured elastic swelling of ankle joints,1.0,1
sole cramps worse by putting foot down,finger pain worse by pressure,1.0,1
sole cramps worse by putting foot down,pain over elbow joint,1.0,1
sole cramps worse by putting foot down,burning in right knee,1.0,1
sole cramps worse by putting foot down,patient sensitive to touch,1.0,1
sole cramps worse by putting foot down,face yellow,1.0,1
sole cramps worse by putting foot down,yellow forehead,1.0,1
sole cramps worse by putting foot down,pain extends into chest,1.0,1
sole cramps worse by putting foot down,stiffness of cervical muscles,1.0,1
sole cramps worse by putting foot down,trembling of knees,1.0,1
sole cramps worse by putting foot down,urine turbid,1.0,1
sole cramps worse by putting foot down,periodic tightness in chest,1.0,1
sole cramps worse by putting foot down,tension in occiput,1.0,1
sole cramps worse by putting foot down,heaviness in occiput,1.0,1
sole cramps worse by putting foot down,spasmodic drawing pains in inguinal regions,1.0,1
sole cramps worse by putting foot down,pain extends into stomach,1.0,1
sole cramps worse by putting foot down,oedema mostly about ankle,1.0,1
sole cramps worse by putting foot down,eyes red,1.0,1
sole cramps worse by putting foot down,cramps in soles of feet,1.0,1
sole cramps worse by putting foot down,soreness in right chest,1.0,1
sole cramps worse by putting foot down,hip pain extends to abdomen,1.0,1
sole cramps worse by putting foot down,violent pains in right shoulder joint,1.0,1
sole cramps worse by putting foot down,sprained pain in left shoulder,1.0,1
sole cramps worse by putting foot down,pain in chest along sternum,1.0,1
sole cramps worse by putting foot down,yellow cheeks,1.0,1
sole cramps worse by putting foot down,deep-seated pain in right chest,1.0,1
sole cramps worse by putting foot down,indifferent,1.0,1
sole cramps worse by putting foot down,veins of hands swollen,1.0,1
sole cramps worse by putting foot down,paralytic heaviness of arms,1.0,1
sole cramps worse by putting foot down,tension in nape muscles,1.0,1
sole cramps worse by putting foot down,legs swollen,1.0,1
sole cramps worse by putting foot down,thorax stitches worse on cough,1.0,1
sole cramps worse by putting foot down,tearing pains from nape to sacrum,1.0,1
sole cramps worse by putting foot down,drawing from sacrum to right scrobiculum,1.0,1
sole cramps worse by putting foot down,limbs feel lame,1.0,1
sole cramps worse by putting foot down,vertebrae soreness worse on pressure,1.0,1
sole cramps worse by putting foot down,intellect impaired,1.0,1
sole cramps worse by putting foot down,pain in heel as if pinched,1.0,1
sole cramps worse by putting foot down,constrictive pressure below left clavicle,1.0,1
sole cramps worse by putting foot down,full heavy feeling in abdomen,1.0,1
sole cramps worse by putting foot down,urine profuse,1.0,1
sole cramps worse by putting foot down,cutting pain in arms,1.0,1
