### Cluster 23 — Symptoms (183)
Symptom,Frequency 
heavy limbs during repose,sensation of swollen parts,1.0,1
heavy limbs during repose,numbness in limbs after sitting,1.0,1
heavy limbs during repose,stitching pain in knee joints,1.0,1
heavy limbs during repose,acute rheumatic fevers,1.0,1
heavy limbs during repose,tensive pain in sacral region worse jars,1.0,1
heavy limbs during repose,formication of hands,1.0,1
heavy limbs during repose,cold sensation between scapulae,1.0,1
heavy limbs during repose,inflammation in serous tissues,1.0,1
heavy limbs during repose,creeping pain in fingers worse writing,1.0,1
heavy limbs during repose,paralytic stiffness of right upper arm,1.0,1
heavy limbs during repose,drawing pain in limb joints,1.0,1
heavy limbs during repose,painful limbs during repose,1.0,1
heavy limbs during repose,great thirst for cold water,1.0,1
heavy limbs during repose,cold fingers,1.0,1
heavy limbs during repose,numbness down left arm,1.0,1
heavy limbs during repose,transient bone pains in long bones,1.0,1
heavy limbs during repose,intolerable pains driving to delirium,1.0,1
heavy limbs during repose,feet go to sleep while walking,1.0,1
heavy limbs during repose,lost sensation in fingers,1.0,1
heavy limbs during repose,drawing pains in muscles of neck,1.0,1
heavy limbs during repose,rheumatism of facial muscles sensitive to touch,1.0,1
heavy limbs during repose,pressive pain in lumbar region worse stepping,1.0,1
heavy limbs during repose,cold sweat on toes,1.0,1
heavy limbs during repose,small pulse,1.0,1
heavy limbs during repose,variable humor,1.0,1
heavy limbs during repose,dull pain in right elbow to wrist worse flexing fingers,1.0,1
heavy limbs during repose,constriction about chest,1.0,1
heavy limbs during repose,formication down back,1.0,1
heavy limbs during repose,drawing pain in shoulder joints,1.0,1
heavy limbs during repose,drawing pain in wrists,1.0,1
heavy limbs during repose,intense pain down left arm,1.0,1
heavy limbs during repose,formication of arms,1.0,1
heavy limbs during repose,hot dry skin,1.0,1
heavy limbs during repose,tension about ankles,1.0,1
heavy limbs during repose,sore neck painful to touch,1.0,1
heavy limbs during repose,coldness of feet,1.0,1
heavy limbs during repose,drawing pain in left hip joint,1.0,1
heavy limbs during repose,great sadness,1.0,1
heavy limbs during repose,vexation with self,1.0,1
heavy limbs during repose,cold sweat on arms,1.0,1
heavy limbs during repose,bruised pain down back,1.0,1
heavy limbs during repose,fear of death,1.0,1
heavy limbs during repose,intermittent pulse,1.0,1
heavy limbs during repose,digging pain down left back,1.0,1
heavy limbs during repose,confused ideas,1.0,1
heavy limbs during repose,intolerable pain,1.0,1
heavy limbs during repose,little difficulties insurmountable,1.0,1
heavy limbs during repose,tired limbs during repose,1.0,1
heavy limbs during repose,great anxiety,1.0,1
heavy limbs during repose,ophthalmia from cold dry winds,1.0,1
heavy limbs during repose,head insecurity due to lack of muscle control worse toward night,1.0,1
heavy limbs during repose,cold sweat on soles,1.0,1
heavy limbs during repose,bruised pain in last lumbar vertebra,1.0,1
heavy limbs during repose,dull pain in back muscles,1.0,1
heavy limbs during repose,death-like oppression about heart,1.0,1
heavy limbs during repose,noise aggravates,1.0,1
heavy limbs during repose,swollen knees,1.0,1
heavy limbs during repose,heavy pain in neck muscles,1.0,1
heavy limbs during repose,effective early before disease localization,1.0,1
heavy limbs during repose,paralytic drawing in feet,1.0,1
heavy limbs during repose,knife-like pain in knee joints,1.0,1
heavy limbs during repose,numbness of whole limb after sitting,1.0,1
heavy limbs during repose,tearing pain from shoulder to forearm,1.0,1
heavy limbs during repose,tingling with shooting pains,1.0,1
heavy limbs during repose,sleeplessness from knee pain must sit up,1.0,1
heavy limbs during repose,stiffness worse on motion,1.0,1
heavy limbs during repose,bad effects of cold dry winds,1.0,1
heavy limbs during repose,dreadful apprehension,1.0,1
heavy limbs during repose,deep red vessels,1.0,1
heavy limbs during repose,tearing pain in wrists,1.0,1
heavy limbs during repose,lameness of affected parts,1.0,1
heavy limbs during repose,constriction about precordia,1.0,1
intolerable pain,lack of power in limbs after sitting,1.0,1
intolerable pain,tension as if bandaged when walking,1.0,1
intolerable pain,patient feels overpowered,1.0,1
intolerable pain,prickling in wrist,1.0,1
intolerable pain,pains to right shoulder,1.0,1
intolerable pain,great weariness,1.0,1
intolerable pain,heavy pain in back muscles,1.0,1
intolerable pain,convulsive trembling of limbs,1.0,1
intolerable pain,pressive pain in sacral region worse jars,1.0,1
intolerable pain,unsteadiness of knee joints,1.0,1
intolerable pain,tearing pain in thigh,1.0,1
intolerable pain,tearing pain in forearm,1.0,1
intolerable pain,drawing pain in thigh,1.0,1
intolerable pain,weak limbs during repose,1.0,1
intolerable pain,arms hang powerless as if paralyzed,1.0,1
intolerable pain,puffy joints,1.0,1
intolerable pain,tearing pain in elbow joints,1.0,1
intolerable pain,excitement,1.0,1
intolerable pain,rapid thought changes,1.0,1
intolerable pain,raging delirium worse at night,1.0,1
intolerable pain,sudden attack in acute articular rheumatism,1.0,1
intolerable pain,coldness in feet especially toes,1.0,1
intolerable pain,paralysis of wrist,1.0,1
intolerable pain,strong pulse,1.0,1
intolerable pain,numb tingling in arms,1.0,1
intolerable pain,light aggravates,1.0,1
intolerable pain,dry hot skin,1.0,1
intolerable pain,inflamed joints,1.0,1
intolerable pain,cries if touched,1.0,1
intolerable pain,sensitiveness to cold air,1.0,1
intolerable pain,predicts death day,1.0,1
intolerable pain,burning pain on moving eyes,1.0,1
intolerable pain,tingling upward on stepping,1.0,1
intolerable pain,cutting pain in knees,1.0,1
intolerable pain,toes go to sleep while walking,1.0,1
intolerable pain,inflammation in cellular tissues,1.0,1
intolerable pain,thirst,1.0,1
intolerable pain,hot feet,1.0,1
intolerable pain,bruised feeling,1.0,1
intolerable pain,tearing pain in nape,1.0,1
intolerable pain,formication up back,1.0,1
intolerable pain,transient bone pains in metacarpal bones,1.0,1
intolerable pain,back stiffness,1.0,1
intolerable pain,shortened tendo achillis,1.0,1
intolerable pain,pressing pain on moving eyes,1.0,1
intolerable pain,shooting pain on moving eyes,1.0,1
intolerable pain,tearing pain from shoulder to fingers,1.0,1
intolerable pain,numbness of affected parts,1.0,1
intolerable pain,numb tingling in fingers,1.0,1
intolerable pain,quieter morning with excessive sweat,1.0,1
intolerable pain,constriction about head,1.0,1
intolerable pain,hot palms,1.0,1
intolerable pain,trembling with shooting pains,1.0,1
intolerable pain,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
intolerable pain,cold sensation down spine,1.0,1
intolerable pain,jerking pain down left back,1.0,1
intolerable pain,numb tingling in hands,1.0,1
intolerable pain,shooting pain in right upper arm,1.0,1
intolerable pain,dull pain in neck muscles,1.0,1
intolerable pain,anxiety about heart,1.0,1
intolerable pain,hot right hip joint,1.0,1
intolerable pain,drawing pain in scapulae,1.0,1
intolerable pain,drawing in tendinous expansions,1.0,1
intolerable pain,tearing pain in left hip joint,1.0,1
intolerable pain,convulsive contracting of limbs,1.0,1
intolerable pain,bright red joints,1.0,1
intolerable pain,coldness of extremities,1.0,1
intolerable pain,tingling down left arm,1.0,1
intolerable pain,numbness of arms,1.0,1
intolerable pain,drawing pain in elbow joints,1.0,1
intolerable pain,tensive pain in lumbar region worse stepping,1.0,1
intolerable pain,bruised pain between shoulders,1.0,1
intolerable pain,crawling in limbs,1.0,1
intolerable pain,paralytic pain decin thumb,1.0,1
intolerable pain,stinging in kidney region,1.0,1
intolerable pain,cutting pain from spine to abdomen,1.0,1
intolerable pain,coldness of ankles,1.0,1
intolerable pain,throbbing knees,1.0,1
intolerable pain,painful right hip joint especially to touch,1.0,1
intolerable pain,painful knees,1.0,1
intolerable pain,weariness,1.0,1
intolerable pain,acuteness of senses,1.0,1
intolerable pain,stiff legs after cold,1.0,1
intolerable pain,heartburn down back,1.0,1
intolerable pain,tearing pains in small of back worse by pressure,1.0,1
intolerable pain,heavy limbs during repose,1.0,1
intolerable pain,swollen right hip joint,1.0,1
intolerable pain,great agitation about heart,1.0,1
intolerable pain,hot hands,1.0,1
intolerable pain,contracted pulse,1.0,1
intolerable pain,painful shoulders feel sinking under weight,1.0,1
intolerable pain,violent digging pains in chest sides worse inspiration,1.0,1
intolerable pain,tearing pain in deep neck muscles,1.0,1
intolerable pain,severe tearing in left humerus head,1.0,1
intolerable pain,pain in right shoulder joint,1.0,1
intolerable pain,pains to right ear,1.0,1
intolerable pain,tearing pain from shoulder to wrist,1.0,1
intolerable pain,violent digging pains in back worse inspiration,1.0,1
intolerable pain,exhaustion,1.0,1
intolerable pain,full pulse,1.0,1
intolerable pain,drawing pain in right upper arm,1.0,1
intolerable pain,anxious lamentations,1.0,1
intolerable pain,tearing pain in scapulae,1.0,1
intolerable pain,helplessness with pain in femur head,1.0,1
intolerable pain,sweaty palms,1.0,1
intolerable pain,hurried thought changes,1.0,1
intolerable pain,coldness of arms,1.0,1
intolerable pain,heavy feeling,1.0,1
intolerable pain,formication of scalp as if hair stands on end,1.0,1
intolerable pain,numbness in small of back to legs,1.0,1
intolerable pain,cramping pain in forearm,1.0,1
intolerable pain,sensation of swollen parts,1.0,1
intolerable pain,numbness in limbs after sitting,1.0,1
intolerable pain,stitching pain in knee joints,1.0,1
intolerable pain,acute rheumatic fevers,1.0,1
intolerable pain,tensive pain in sacral region worse jars,1.0,1
intolerable pain,formication of hands,1.0,1
intolerable pain,cold sensation between scapulae,1.0,1
intolerable pain,inflammation in serous tissues,1.0,1
intolerable pain,creeping pain in fingers worse writing,1.0,1
intolerable pain,paralytic stiffness of right upper arm,1.0,1
intolerable pain,drawing pain in limb joints,1.0,1
intolerable pain,painful limbs during repose,1.0,1
intolerable pain,great thirst for cold water,1.0,1
intolerable pain,cold fingers,1.0,1
intolerable pain,numbness down left arm,1.0,1
intolerable pain,transient bone pains in long bones,1.0,1
intolerable pain,intolerable pains driving to delirium,1.0,1
intolerable pain,feet go to sleep while walking,1.0,1
intolerable pain,lost sensation in fingers,1.0,1
intolerable pain,drawing pains in muscles of neck,1.0,1
intolerable pain,rheumatism of facial muscles sensitive to touch,1.0,1
intolerable pain,pressive pain in lumbar region worse stepping,1.0,1
intolerable pain,cold sweat on toes,1.0,1
intolerable pain,small pulse,1.0,1
intolerable pain,variable humor,1.0,1
intolerable pain,dull pain in right elbow to wrist worse flexing fingers,1.0,1
intolerable pain,constriction about chest,1.0,1
intolerable pain,formication down back,1.0,1
intolerable pain,drawing pain in shoulder joints,1.0,1
intolerable pain,drawing pain in wrists,1.0,1
intolerable pain,intense pain down left arm,1.0,1
intolerable pain,formication of arms,1.0,1
intolerable pain,hot dry skin,1.0,1
intolerable pain,tension about ankles,1.0,1
intolerable pain,sore neck painful to touch,1.0,1
intolerable pain,coldness of feet,1.0,1
intolerable pain,drawing pain in left hip joint,1.0,1
intolerable pain,great sadness,1.0,1
intolerable pain,vexation with self,1.0,1
intolerable pain,cold sweat on arms,1.0,1
intolerable pain,bruised pain down back,1.0,1
intolerable pain,fear of death,1.0,1
intolerable pain,intermittent pulse,1.0,1
intolerable pain,digging pain down left back,1.0,1
intolerable pain,confused ideas,1.0,1
intolerable pain,little difficulties insurmountable,1.0,1
intolerable pain,tired limbs during repose,1.0,1
intolerable pain,great anxiety,1.0,1
intolerable pain,ophthalmia from cold dry winds,1.0,1
intolerable pain,head insecurity due to lack of muscle control worse toward night,1.0,1
intolerable pain,cold sweat on soles,1.0,1
intolerable pain,bruised pain in last lumbar vertebra,1.0,1
intolerable pain,dull pain in back muscles,1.0,1
intolerable pain,death-like oppression about heart,1.0,1
intolerable pain,noise aggravates,1.0,1
intolerable pain,swollen knees,1.0,1
intolerable pain,heavy pain in neck muscles,1.0,1
intolerable pain,effective early before disease localization,1.0,1
