### Cluster 58 — Symptoms (132)
Symptom,Frequency 
muscles feel as if bound,pain in ankle when sitting,1.0,1
muscles feel as if bound,stiffness in hollow of knee,1.0,1
muscles feel as if bound,drawing pain to ear,1.0,1
muscles feel as if bound,swelling of small joints of foot,1.0,1
muscles feel as if bound,knee pain worse when sitting,1.0,1
muscles feel as if bound,foot pain better by warmth of bed,1.0,1
muscles feel as if bound,pain in throat,1.0,1
muscles feel as if bound,severe pressive pain in ball of great toe,1.0,1
muscles feel as if bound,elbow pain worse from warmth,1.0,1
muscles feel as if bound,stitches in sternum from deep breathing,1.0,1
muscles feel as if bound,gouty tearing in lower leg,1.0,1
muscles feel as if bound,thigh pain worse in open air,1.0,1
muscles feel as if bound,tensive pain in hollow of knee,1.0,1
muscles feel as if bound,tearing in teeth,1.0,1
muscles feel as if bound,bruised pain in os coccyx,1.0,1
muscles feel as if bound,aching in hip joints as if dislocated,1.0,1
muscles feel as if bound,indurations of finger tendons,1.0,1
muscles feel as if bound,weakness in single parts,1.0,1
muscles feel as if bound,shoulder pain preventing motion,1.0,1
muscles feel as if bound,painful numbness of thumb,1.0,1
muscles feel as if bound,gout in hands,1.0,1
muscles feel as if bound,tearing in shoulder blades,1.0,1
muscles feel as if bound,sprained pain in back,1.0,1
drawing sticking pain in finger joints,bruised pain in thighs in morning,1.0,1
drawing sticking pain in finger joints,tension in right side of neck,1.0,1
drawing sticking pain in finger joints,stitches in left lumbar region,1.0,1
drawing sticking pain in finger joints,tension in ankle joints,1.0,1
drawing sticking pain in finger joints,rheumatic aching in shoulder,1.0,1
drawing sticking pain in finger joints,fingers half-closed,1.0,1
drawing sticking pain in finger joints,paralysis of face,1.0,1
drawing sticking pain in finger joints,thigh pain better by warmth of bed,1.0,1
drawing sticking pain in finger joints,tension in heel,1.0,1
drawing sticking pain in finger joints,muscles feel as if bound,1.0,1
drawing sticking pain in finger joints,backache in coccyx,1.0,1
drawing sticking pain in finger joints,sensation as if sharp crust struck spine,1.0,1
drawing sticking pain in finger joints,drawing pain to cheek,1.0,1
drawing sticking pain in finger joints,pain in loins as if bound by hands,1.0,1
drawing sticking pain in finger joints,tearing in thighs,1.0,1
drawing sticking pain in finger joints,griping clawing about elbow,1.0,1
drawing sticking pain in finger joints,head drawn to right side,1.0,1
drawing sticking pain in finger joints,cannot get into easy position,1.0,1
drawing sticking pain in finger joints,drawing in hands,1.0,1
drawing sticking pain in finger joints,cough affects back of sternum,1.0,1
drawing sticking pain in finger joints,jaw stiff,1.0,1
drawing sticking pain in finger joints,cutting stitches toward toes,1.0,1
drawing sticking pain in finger joints,paralysis of deltoid muscle,1.0,1
drawing sticking pain in finger joints,tendo achillis cramps waken from sleep,1.0,1
drawing sticking pain in finger joints,tearing pain along lumbar vertebrae,1.0,1
drawing sticking pain in finger joints,contractions of finger tendons,1.0,1
drawing sticking pain in finger joints,leg pain worse in open air,1.0,1
drawing sticking pain in finger joints,drawing in legs,1.0,1
drawing sticking pain in finger joints,tension in knee joints,1.0,1
drawing sticking pain in finger joints,back pain as if from lifting,1.0,1
drawing sticking pain in finger joints,drawing in thighs,1.0,1
drawing sticking pain in finger joints,pains in malar bones,1.0,1
drawing sticking pain in finger joints,tearing pains shift rapidly,1.0,1
drawing sticking pain in finger joints,tearing pains change place often,1.0,1
drawing sticking pain in finger joints,paralysis of vocal cords,1.0,1
drawing sticking pain in finger joints,rheumatism of face,1.0,1
drawing sticking pain in finger joints,drawing from knee to malleolus,1.0,1
drawing sticking pain in finger joints,sore bruised pain on side lain on at night,1.0,1
drawing sticking pain in finger joints,cramps in tendo achillis,1.0,1
drawing sticking pain in finger joints,leg pain better by warmth of bed,1.0,1
drawing sticking pain in finger joints,tensive pain in forearms,1.0,1
drawing sticking pain in finger joints,single stitches in shin bone,1.0,1
drawing sticking pain in finger joints,rheumatic conditions with paralytic tendency,1.0,1
drawing sticking pain in finger joints,jaw lame,1.0,1
drawing sticking pain in finger joints,great uneasiness of limbs,1.0,1
drawing sticking pain in finger joints,gouty pains in limbs,1.0,1
drawing sticking pain in finger joints,numbness of ankles,1.0,1
drawing sticking pain in finger joints,burning stitches in great toe,1.0,1
drawing sticking pain in finger joints,nightly burning tearing in shins,1.0,1
drawing sticking pain in finger joints,patient springs out of bed,1.0,1
drawing sticking pain in finger joints,knee pain worse when beginning to walk,1.0,1
drawing sticking pain in finger joints,great restlessness in evening,1.0,1
drawing sticking pain in finger joints,cramps in calves in morning in bed,1.0,1
drawing sticking pain in finger joints,pains in zygomatic arch,1.0,1
drawing sticking pain in finger joints,drawing pain in glenoid cavity of jaw,1.0,1
drawing sticking pain in finger joints,cramps in sole of right foot,1.0,1
drawing sticking pain in finger joints,gouty tearing in feet,1.0,1
drawing sticking pain in finger joints,paralysis of arms,1.0,1
drawing sticking pain in finger joints,darting pain in os coccyx,1.0,1
drawing sticking pain in finger joints,contractions of flexors,1.0,1
drawing sticking pain in finger joints,cough feels as if it tears chest,1.0,1
drawing sticking pain in finger joints,tearing pain to linea alba,1.0,1
drawing sticking pain in finger joints,drawing in shoulder blades,1.0,1
drawing sticking pain in finger joints,rheumatic contraction of tendons antidoted by guaiac,1.0,1
drawing sticking pain in finger joints,pinching crampy pain in buttocks,1.0,1
drawing sticking pain in finger joints,pressure in shoulders,1.0,1
drawing sticking pain in finger joints,pain in middle of spine on swallowing,1.0,1
drawing sticking pain in finger joints,tearing pain in back of neck,1.0,1
drawing sticking pain in finger joints,painful stiffness of back,1.0,1
drawing sticking pain in finger joints,abundance of warty growths,1.0,1
drawing sticking pain in finger joints,stitching pains in hip joints,1.0,1
drawing sticking pain in finger joints,contractions of limbs,1.0,1
drawing sticking pain in finger joints,pressing cramp-like pain in kidney region,1.0,1
drawing sticking pain in finger joints,tearing pains in joints,1.0,1
drawing sticking pain in finger joints,sticking pain inward,1.0,1
drawing sticking pain in finger joints,painful numbness of index finger,1.0,1
drawing sticking pain in finger joints,drawing in feet,1.0,1
drawing sticking pain in finger joints,cramps in tendo achillis at 2 a.m.,1.0,1
drawing sticking pain in finger joints,cough affects throat,1.0,1
drawing sticking pain in finger joints,rheumatism of lower jaw,1.0,1
drawing sticking pain in finger joints,painful stiffness of sacrum,1.0,1
drawing sticking pain in finger joints,tearing boring pain in lower leg with movement,1.0,1
drawing sticking pain in finger joints,dull pain in os coccyx,1.0,1
drawing sticking pain in finger joints,pain in left hip joint as if wrenched,1.0,1
drawing sticking pain in finger joints,drawing in forearms,1.0,1
drawing sticking pain in finger joints,ulcerative pain in heels,1.0,1
drawing sticking pain in finger joints,gouty deposits,1.0,1
drawing sticking pain in finger joints,severe tearing in tendons under right calf,1.0,1
drawing sticking pain in finger joints,pain in elbow joints,1.0,1
drawing sticking pain in finger joints,ankle pain better from walking,1.0,1
drawing sticking pain in finger joints,knee pain better by warmth of bed,1.0,1
drawing sticking pain in finger joints,pains in superior maxilla bones,1.0,1
drawing sticking pain in finger joints,pains in shoulder when dressing in morning,1.0,1
drawing sticking pain in finger joints,foot pain worse in open air,1.0,1
drawing sticking pain in finger joints,pain in occiput,1.0,1
drawing sticking pain in finger joints,prosopalgia,1.0,1
drawing sticking pain in finger joints,tearing in forearms,1.0,1
drawing sticking pain in finger joints,stiffness worse on rising from chair,1.0,1
drawing sticking pain in finger joints,knee pain worse in open air,1.0,1
drawing sticking pain in finger joints,tendons of knees seem too short,1.0,1
drawing sticking pain in finger joints,bruised pain in legs in morning,1.0,1
drawing sticking pain in finger joints,cannot move fingers by will power,1.0,1
drawing sticking pain in finger joints,stitches in teeth,1.0,1
drawing sticking pain in finger joints,stitches in sternum from lifting,1.0,1
drawing sticking pain in finger joints,cracking in knees on walking,1.0,1
drawing sticking pain in finger joints,paralysis of hands,1.0,1
drawing sticking pain in finger joints,pinching crampy pain in lumbar region,1.0,1
drawing sticking pain in finger joints,knee pain better from continual motion,1.0,1
drawing sticking pain in finger joints,pain in ankle when sitting,1.0,1
drawing sticking pain in finger joints,stiffness in hollow of knee,1.0,1
drawing sticking pain in finger joints,drawing pain to ear,1.0,1
drawing sticking pain in finger joints,swelling of small joints of foot,1.0,1
drawing sticking pain in finger joints,knee pain worse when sitting,1.0,1
drawing sticking pain in finger joints,foot pain better by warmth of bed,1.0,1
drawing sticking pain in finger joints,pain in throat,1.0,1
drawing sticking pain in finger joints,severe pressive pain in ball of great toe,1.0,1
drawing sticking pain in finger joints,elbow pain worse from warmth,1.0,1
drawing sticking pain in finger joints,stitches in sternum from deep breathing,1.0,1
drawing sticking pain in finger joints,gouty tearing in lower leg,1.0,1
drawing sticking pain in finger joints,thigh pain worse in open air,1.0,1
drawing sticking pain in finger joints,tensive pain in hollow of knee,1.0,1
drawing sticking pain in finger joints,tearing in teeth,1.0,1
drawing sticking pain in finger joints,bruised pain in os coccyx,1.0,1
drawing sticking pain in finger joints,aching in hip joints as if dislocated,1.0,1
drawing sticking pain in finger joints,indurations of finger tendons,1.0,1
drawing sticking pain in finger joints,weakness in single parts,1.0,1
drawing sticking pain in finger joints,shoulder pain preventing motion,1.0,1
drawing sticking pain in finger joints,painful numbness of thumb,1.0,1
drawing sticking pain in finger joints,gout in hands,1.0,1
drawing sticking pain in finger joints,tearing in shoulder blades,1.0,1
drawing sticking pain in finger joints,sprained pain in back,1.0,1
stitches in sternum from deep breathing,bruised pain in thighs in morning,1.0,1
stitches in sternum from deep breathing,tension in right side of neck,1.0,1
stitches in sternum from deep breathing,stitches in left lumbar region,1.0,1
stitches in sternum from deep breathing,tension in ankle joints,1.0,1
stitches in sternum from deep breathing,rheumatic aching in shoulder,1.0,1
stitches in sternum from deep breathing,fingers half-closed,1.0,1
stitches in sternum from deep breathing,paralysis of face,1.0,1
stitches in sternum from deep breathing,thigh pain better by warmth of bed,1.0,1
stitches in sternum from deep breathing,tension in heel,1.0,1
stitches in sternum from deep breathing,muscles feel as if bound,1.0,1
stitches in sternum from deep breathing,backache in coccyx,1.0,1
stitches in sternum from deep breathing,sensation as if sharp crust struck spine,1.0,1
stitches in sternum from deep breathing,drawing pain to cheek,1.0,1
stitches in sternum from deep breathing,pain in loins as if bound by hands,1.0,1
stitches in sternum from deep breathing,tearing in thighs,1.0,1
stitches in sternum from deep breathing,griping clawing about elbow,1.0,1
stitches in sternum from deep breathing,head drawn to right side,1.0,1
stitches in sternum from deep breathing,cannot get into easy position,1.0,1
stitches in sternum from deep breathing,drawing in hands,1.0,1
stitches in sternum from deep breathing,cough affects back of sternum,1.0,1
stitches in sternum from deep breathing,jaw stiff,1.0,1
stitches in sternum from deep breathing,cutting stitches toward toes,1.0,1
stitches in sternum from deep breathing,paralysis of deltoid muscle,1.0,1
stitches in sternum from deep breathing,tendo achillis cramps waken from sleep,1.0,1
stitches in sternum from deep breathing,drawing sticking pain in finger joints,1.0,1
stitches in sternum from deep breathing,tearing pain along lumbar vertebrae,1.0,1
stitches in sternum from deep breathing,contractions of finger tendons,1.0,1
stitches in sternum from deep breathing,leg pain worse in open air,1.0,1
