### Cluster 33 — Symptoms (87)
Symptom,Frequency 
stiffness in fingers,sticking pain in ankles,1.0,1
stiffness in fingers,itching of skin,1.0,1
stiffness in fingers,tearing pain in ankles,1.0,1
stiffness in fingers,sticking pain in legs,1.0,1
stiffness in fingers,violent bruised pain in back,1.0,1
stiffness in fingers,sticking pain in arms,1.0,1
stiffness in fingers,tearing pain in thighs,1.0,1
stiffness in fingers,rheumatism of shoulder,1.0,1
stiffness in fingers,sticking pain in hips,1.0,1
stiffness in fingers,headache worse lying on back,1.0,1
stiffness in fingers,tearing pain in nape of neck,1.0,1
stiffness in fingers,pressive pain in small of back,1.0,1
stiffness in fingers,tearing in wrist,1.0,1
stiffness in fingers,chronic cases,1.0,1
stiffness in fingers,gouty pain in feet,1.0,1
stiffness in fingers,pain as from a sprain in shoulders,1.0,1
stiffness in fingers,gouty diathesis,1.0,1
stiffness in fingers,chronic articular rheumatism,1.0,1
stiffness in fingers,suppressed eruptions,1.0,1
stiffness in fingers,sticking in fingers,1.0,1
stiffness in fingers,sticking pain in feet,1.0,1
stiffness in fingers,drawing pain in all joints,1.0,1
stiffness in fingers,pressive pain,1.0,1
stiffness in fingers,pressure between shoulder blades,1.0,1
stiffness in fingers,can hardly rise from a seat,1.0,1
stiffness in fingers,stiffness in hands,1.0,1
stiffness in fingers,violent bruised pain in sacrum,1.0,1
stiffness in fingers,sticking pain in elbow,1.0,1
stiffness in fingers,pressing pain in nape of neck,1.0,1
stiffness in fingers,violent bruised pain in arms,1.0,1
stiffness in fingers,stiffness in wrist,1.0,1
stiffness in fingers,psoric manifestations,1.0,1
stiffness in fingers,violent bruised pain in elbow,1.0,1
stiffness in fingers,swelling in ankles,1.0,1
stiffness in fingers,sticking in wrist,1.0,1
stiffness in fingers,tearing pain in joints,1.0,1
stiffness in fingers,sticking pain in thighs,1.0,1
stiffness in fingers,stiffness in hips,1.0,1
stiffness in fingers,violent bruised pain in hips,1.0,1
stiffness in fingers,pain as from overlifting in small of back,1.0,1
stiffness in fingers,sticking in hands,1.0,1
stiffness in fingers,stiffness of shoulder,1.0,1
stiffness in fingers,violent bruised pain in ankles,1.0,1
stiffness in fingers,sticking in sacrum,1.0,1
stiffness in fingers,headache worse in open air,1.0,1
stiffness in fingers,tearing pain in hips,1.0,1
stiffness in fingers,swelling of fingers,1.0,1
stiffness in fingers,drawing pain in wrist,1.0,1
stiffness in fingers,drawing pain in arms,1.0,1
stiffness in fingers,drawing pain in hands,1.0,1
stiffness in fingers,rheumatism of muscles of neck,1.0,1
stiffness in fingers,sticking pain in joints,1.0,1
stiffness in fingers,sticking between shoulder blades,1.0,1
stiffness in fingers,sticking pain in nape of neck,1.0,1
stiffness in fingers,tearing pain in shoulder,1.0,1
stiffness in fingers,tearing pain in elbow,1.0,1
stiffness in fingers,gouty pain in wrist,1.0,1
stiffness in fingers,swelling in knees,1.0,1
stiffness in fingers,violent bruised pain in legs,1.0,1
stiffness in fingers,psoric origin,1.0,1
stiffness in fingers,drawing pain in feet,1.0,1
stiffness in fingers,violent bruised pain in joints,1.0,1
stiffness in fingers,sticking in shoulders,1.0,1
stiffness in fingers,pressure in sacrum,1.0,1
stiffness in fingers,stiffness in legs,1.0,1
stiffness in fingers,drawing pain in nape of neck,1.0,1
stiffness in fingers,boring pain,1.0,1
stiffness in fingers,can only turn head to one side,1.0,1
stiffness in fingers,burning of skin,1.0,1
stiffness in fingers,stiffness in elbow,1.0,1
stiffness in fingers,pain as from a sprain in nape of neck,1.0,1
stiffness in fingers,gouty pain in hands,1.0,1
stiffness in fingers,gouty pain in fingers,1.0,1
stiffness in fingers,pain as from a sprain in shoulder,1.0,1
stiffness in fingers,violent bruised pain in knees,1.0,1
stiffness in fingers,drawing pain in legs,1.0,1
stiffness in fingers,violent bruised pain in thighs,1.0,1
stiffness in fingers,worse in open air,1.0,1
drawing pain in fingers,sticking pain in small of back,1.0,1
drawing pain in fingers,rheumatism of joints,1.0,1
drawing pain in fingers,sticking pain in knees,1.0,1
drawing pain in fingers,stiffness in feet,1.0,1
drawing pain in fingers,violent bruised pain in feet,1.0,1
drawing pain in fingers,swelling of hands,1.0,1
drawing pain in fingers,drawing pain in ankles,1.0,1
drawing pain in fingers,sticking pain in ankles,1.0,1
drawing pain in fingers,itching of skin,1.0,1
drawing pain in fingers,tearing pain in ankles,1.0,1
drawing pain in fingers,sticking pain in legs,1.0,1
drawing pain in fingers,violent bruised pain in back,1.0,1
drawing pain in fingers,sticking pain in arms,1.0,1
drawing pain in fingers,tearing pain in thighs,1.0,1
drawing pain in fingers,rheumatism of shoulder,1.0,1
drawing pain in fingers,sticking pain in hips,1.0,1
drawing pain in fingers,headache worse lying on back,1.0,1
drawing pain in fingers,tearing pain in nape of neck,1.0,1
drawing pain in fingers,pressive pain in small of back,1.0,1
drawing pain in fingers,tearing in wrist,1.0,1
drawing pain in fingers,chronic cases,1.0,1
drawing pain in fingers,gouty pain in feet,1.0,1
drawing pain in fingers,pain as from a sprain in shoulders,1.0,1
drawing pain in fingers,gouty diathesis,1.0,1
drawing pain in fingers,chronic articular rheumatism,1.0,1
drawing pain in fingers,suppressed eruptions,1.0,1
drawing pain in fingers,sticking in fingers,1.0,1
drawing pain in fingers,sticking pain in feet,1.0,1
drawing pain in fingers,drawing pain in all joints,1.0,1
drawing pain in fingers,pressive pain,1.0,1
drawing pain in fingers,pressure between shoulder blades,1.0,1
drawing pain in fingers,can hardly rise from a seat,1.0,1
drawing pain in fingers,stiffness in hands,1.0,1
drawing pain in fingers,violent bruised pain in sacrum,1.0,1
drawing pain in fingers,sticking pain in elbow,1.0,1
drawing pain in fingers,pressing pain in nape of neck,1.0,1
drawing pain in fingers,violent bruised pain in arms,1.0,1
drawing pain in fingers,stiffness in wrist,1.0,1
drawing pain in fingers,psoric manifestations,1.0,1
drawing pain in fingers,violent bruised pain in elbow,1.0,1
drawing pain in fingers,swelling in ankles,1.0,1
drawing pain in fingers,sticking in wrist,1.0,1
drawing pain in fingers,tearing pain in joints,1.0,1
drawing pain in fingers,sticking pain in thighs,1.0,1
drawing pain in fingers,stiffness in hips,1.0,1
drawing pain in fingers,violent bruised pain in hips,1.0,1
drawing pain in fingers,pain as from overlifting in small of back,1.0,1
drawing pain in fingers,sticking in hands,1.0,1
drawing pain in fingers,stiffness of shoulder,1.0,1
drawing pain in fingers,violent bruised pain in ankles,1.0,1
drawing pain in fingers,sticking in sacrum,1.0,1
drawing pain in fingers,headache worse in open air,1.0,1
drawing pain in fingers,tearing pain in hips,1.0,1
drawing pain in fingers,swelling of fingers,1.0,1
drawing pain in fingers,drawing pain in wrist,1.0,1
drawing pain in fingers,stiffness in fingers,1.0,1
drawing pain in fingers,drawing pain in arms,1.0,1
drawing pain in fingers,drawing pain in hands,1.0,1
drawing pain in fingers,rheumatism of muscles of neck,1.0,1
drawing pain in fingers,sticking pain in joints,1.0,1
drawing pain in fingers,sticking between shoulder blades,1.0,1
drawing pain in fingers,sticking pain in nape of neck,1.0,1
drawing pain in fingers,tearing pain in shoulder,1.0,1
drawing pain in fingers,tearing pain in elbow,1.0,1
drawing pain in fingers,gouty pain in wrist,1.0,1
drawing pain in fingers,swelling in knees,1.0,1
drawing pain in fingers,violent bruised pain in legs,1.0,1
drawing pain in fingers,psoric origin,1.0,1
drawing pain in fingers,drawing pain in feet,1.0,1
drawing pain in fingers,violent bruised pain in joints,1.0,1
drawing pain in fingers,sticking in shoulders,1.0,1
drawing pain in fingers,pressure in sacrum,1.0,1
drawing pain in fingers,stiffness in legs,1.0,1
drawing pain in fingers,drawing pain in nape of neck,1.0,1
drawing pain in fingers,boring pain,1.0,1
drawing pain in fingers,can only turn head to one side,1.0,1
drawing pain in fingers,burning of skin,1.0,1
drawing pain in fingers,stiffness in elbow,1.0,1
drawing pain in fingers,pain as from a sprain in nape of neck,1.0,1
drawing pain in fingers,gouty pain in hands,1.0,1
drawing pain in fingers,gouty pain in fingers,1.0,1
drawing pain in fingers,pain as from a sprain in shoulder,1.0,1
drawing pain in fingers,violent bruised pain in knees,1.0,1
drawing pain in fingers,drawing pain in legs,1.0,1
drawing pain in fingers,violent bruised pain in thighs,1.0,1
drawing pain in fingers,worse in open air,1.0,1
violent bruised pain in elbow,sticking pain in small of back,1.0,1
violent bruised pain in elbow,rheumatism of joints,1.0,1
violent bruised pain in elbow,sticking pain in knees,1.0,1
violent bruised pain in elbow,stiffness in feet,1.0,1
violent bruised pain in elbow,drawing pain in fingers,1.0,1
violent bruised pain in elbow,violent bruised pain in feet,1.0,1
violent bruised pain in elbow,swelling of hands,1.0,1
violent bruised pain in elbow,drawing pain in ankles,1.0,1
violent bruised pain in elbow,sticking pain in ankles,1.0,1
violent bruised pain in elbow,itching of skin,1.0,1
violent bruised pain in elbow,tearing pain in ankles,1.0,1
violent bruised pain in elbow,sticking pain in legs,1.0,1
violent bruised pain in elbow,violent bruised pain in back,1.0,1
violent bruised pain in elbow,sticking pain in arms,1.0,1
violent bruised pain in elbow,tearing pain in thighs,1.0,1
violent bruised pain in elbow,rheumatism of shoulder,1.0,1
violent bruised pain in elbow,sticking pain in hips,1.0,1
violent bruised pain in elbow,headache worse lying on back,1.0,1
violent bruised pain in elbow,tearing pain in nape of neck,1.0,1
violent bruised pain in elbow,pressive pain in small of back,1.0,1
violent bruised pain in elbow,tearing in wrist,1.0,1
violent bruised pain in elbow,chronic cases,1.0,1
violent bruised pain in elbow,gouty pain in feet,1.0,1
violent bruised pain in elbow,pain as from a sprain in shoulders,1.0,1
violent bruised pain in elbow,gouty diathesis,1.0,1
violent bruised pain in elbow,chronic articular rheumatism,1.0,1
violent bruised pain in elbow,suppressed eruptions,1.0,1
violent bruised pain in elbow,sticking in fingers,1.0,1
violent bruised pain in elbow,sticking pain in feet,1.0,1
violent bruised pain in elbow,drawing pain in all joints,1.0,1
violent bruised pain in elbow,pressive pain,1.0,1
violent bruised pain in elbow,pressure between shoulder blades,1.0,1
violent bruised pain in elbow,can hardly rise from a seat,1.0,1
violent bruised pain in elbow,stiffness in hands,1.0,1
violent bruised pain in elbow,violent bruised pain in sacrum,1.0,1
violent bruised pain in elbow,sticking pain in elbow,1.0,1
violent bruised pain in elbow,pressing pain in nape of neck,1.0,1
violent bruised pain in elbow,violent bruised pain in arms,1.0,1
violent bruised pain in elbow,stiffness in wrist,1.0,1
violent bruised pain in elbow,psoric manifestations,1.0,1
violent bruised pain in elbow,swelling in ankles,1.0,1
violent bruised pain in elbow,sticking in wrist,1.0,1
violent bruised pain in elbow,tearing pain in joints,1.0,1
violent bruised pain in elbow,sticking pain in thighs,1.0,1
violent bruised pain in elbow,stiffness in hips,1.0,1
violent bruised pain in elbow,violent bruised pain in hips,1.0,1
violent bruised pain in elbow,pain as from overlifting in small of back,1.0,1
violent bruised pain in elbow,sticking in hands,1.0,1
violent bruised pain in elbow,stiffness of shoulder,1.0,1
violent bruised pain in elbow,violent bruised pain in ankles,1.0,1
violent bruised pain in elbow,sticking in sacrum,1.0,1
violent bruised pain in elbow,headache worse in open air,1.0,1
violent bruised pain in elbow,tearing pain in hips,1.0,1
violent bruised pain in elbow,swelling of fingers,1.0,1
violent bruised pain in elbow,drawing pain in wrist,1.0,1
violent bruised pain in elbow,stiffness in fingers,1.0,1
violent bruised pain in elbow,drawing pain in arms,1.0,1
violent bruised pain in elbow,drawing pain in hands,1.0,1
violent bruised pain in elbow,rheumatism of muscles of neck,1.0,1
violent bruised pain in elbow,sticking pain in joints,1.0,1
violent bruised pain in elbow,sticking between shoulder blades,1.0,1
violent bruised pain in elbow,sticking pain in nape of neck,1.0,1
violent bruised pain in elbow,tearing pain in shoulder,1.0,1
violent bruised pain in elbow,tearing pain in elbow,1.0,1
violent bruised pain in elbow,gouty pain in wrist,1.0,1
violent bruised pain in elbow,swelling in knees,1.0,1
violent bruised pain in elbow,violent bruised pain in legs,1.0,1
violent bruised pain in elbow,psoric origin,1.0,1
violent bruised pain in elbow,drawing pain in feet,1.0,1
violent bruised pain in elbow,violent bruised pain in joints,1.0,1
violent bruised pain in elbow,sticking in shoulders,1.0,1
violent bruised pain in elbow,pressure in sacrum,1.0,1
violent bruised pain in elbow,stiffness in legs,1.0,1
violent bruised pain in elbow,drawing pain in nape of neck,1.0,1
violent bruised pain in elbow,boring pain,1.0,1
violent bruised pain in elbow,can only turn head to one side,1.0,1
violent bruised pain in elbow,burning of skin,1.0,1
violent bruised pain in elbow,stiffness in elbow,1.0,1
violent bruised pain in elbow,pain as from a sprain in nape of neck,1.0,1
violent bruised pain in elbow,gouty pain in hands,1.0,1
violent bruised pain in elbow,gouty pain in fingers,1.0,1
violent bruised pain in elbow,pain as from a sprain in shoulder,1.0,1
violent bruised pain in elbow,violent bruised pain in knees,1.0,1
violent bruised pain in elbow,drawing pain in legs,1.0,1
violent bruised pain in elbow,violent bruised pain in thighs,1.0,1
violent bruised pain in elbow,worse in open air,1.0,1
pressive pain in small of back,sticking pain in small of back,1.0,1
pressive pain in small of back,rheumatism of joints,1.0,1
pressive pain in small of back,sticking pain in knees,1.0,1
pressive pain in small of back,stiffness in feet,1.0,1
pressive pain in small of back,drawing pain in fingers,1.0,1
pressive pain in small of back,violent bruised pain in feet,1.0,1
pressive pain in small of back,swelling of hands,1.0,1
