### Cluster 17 — Symptoms (127)
Symptom,Frequency 
easily excited,toothache worse from cold water,1.0,1
easily excited,feet paralysis worse at night,1.0,1
easily excited,right arm asleep on waking,1.0,1
easily excited,arthritic ophthalmia early in attack,1.0,1
easily excited,adults sensitive to pain,1.0,1
easily excited,lameness at night,1.0,1
easily excited,backache worse when stooping,1.0,1
easily excited,stitches from knees to ankles,1.0,1
easily excited,arms go to sleep,1.0,1
easily excited,patient whines continually,1.0,1
easily excited,bruised pain in joints,1.0,1
easily excited,indescribable pain in thighs on rising,1.0,1
easily excited,thorax feels beaten,1.0,1
easily excited,one cheek bright red,1.0,1
easily excited,drawing stinging in back,1.0,1
easily excited,numbness in arm,1.0,1
easily excited,tearing pain in whole leg,1.0,1
easily excited,feet pain requires lying down,1.0,1
easily excited,arms are numb,1.0,1
easily excited,redness around malleoli,1.0,1
easily excited,prostration while pain lasts,1.0,1
easily excited,bruised pain in thighs,1.0,1
easily excited,great weakness while pain lasts,1.0,1
easily excited,patient unruly,1.0,1
easily excited,stitches in right arm to shoulder,1.0,1
easily excited,tearing pain in flexors of forearm after waking,1.0,1
easily excited,faintness,1.0,1
easily excited,finger joints red,1.0,1
easily excited,adults whine and complain,1.0,1
easily excited,stiffness of arm as if going to sleep,1.0,1
easily excited,violent rheumatic pains at night,1.0,1
easily excited,excessive impressionability,1.0,1
easily excited,hot sweat especially while sleeping,1.0,1
easily excited,rheumatic toothache,1.0,1
easily excited,unendurable pains in loins at night,1.0,1
easily excited,sprained pain in index finger,1.0,1
easily excited,limb pains worse at night,1.0,1
easily excited,drawing tearing pains in limbs,1.0,1
easily excited,stitches to finger tips,1.0,1
easily excited,drawing in scapulae,1.0,1
easily excited,paralytic weakness,1.0,1
easily excited,arm stiffness on grasping anything,1.0,1
easily excited,sprained pain in hip joint on walking,1.0,1
easily excited,feet go to sleep when stretched out,1.0,1
easily excited,children soothed by petting,1.0,1
easily excited,very restless sleep,1.0,1
easily excited,tearing pain down the leg,1.0,1
easily excited,pains become intolerable,1.0,1
easily excited,trembling of legs when going to sleep,1.0,1
easily excited,fine sensitive pressure in periosteum of arm,1.0,1
easily excited,electric-like jerking stitches in cervical region,1.0,1
easily excited,tearing pains in throat,1.0,1
easily excited,joints bruised,1.0,1
easily excited,pain in calves better by drawing feet up,1.0,1
easily excited,cramp-like tension of muscles,1.0,1
easily excited,tearing pain at night,1.0,1
easily excited,irritability of nervous system,1.0,1
easily excited,pain seems unendurable,1.0,1
easily excited,electric-like jerking stitches in left shoulder,1.0,1
easily excited,feet seem paralyzed,1.0,1
easily excited,violent drawing tearing to sole of foot,1.0,1
easily excited,stitches in nates,1.0,1
easily excited,stiffness in loins when sitting,1.0,1
easily excited,patient wild,1.0,1
easily excited,cannot find easy position,1.0,1
easily excited,paralytic-like pain in arms,1.0,1
easily excited,cracking in knees,1.0,1
easily excited,profuse hot sweat,1.0,1
easily excited,toothache one-sided,1.0,1
easily excited,restlessness of feet at night,1.0,1
easily excited,paralytic pain from elbows to fingers,1.0,1
easily excited,fine sensitive pressure in articular ligaments,1.0,1
easily excited,drawing tearing from knee to ankle,1.0,1
easily excited,crawling in calves,1.0,1
easily excited,lassitude in limbs,1.0,1
easily excited,hip pain after sitting in evening,1.0,1
easily excited,numbness at night,1.0,1
easily excited,back pains worse at night,1.0,1
easily excited,fine sensitive pressure in periosteum of shoulder,1.0,1
easily excited,joints sore,1.0,1
easily excited,pains drive out of bed,1.0,1
easily excited,stitches in thighs,1.0,1
easily excited,unendurable pains in hip joint at night,1.0,1
easily excited,tension in knees,1.0,1
easily excited,pain in periosteum,1.0,1
easily excited,toothache worse from warmth of bed,1.0,1
easily excited,numbness of toes,1.0,1
easily excited,heaviness of calves,1.0,1
easily excited,bruised sensation in back muscles,1.0,1
easily excited,sprained pain in thumb,1.0,1
easily excited,severe stitches in forearm along bones,1.0,1
easily excited,crawling tearing in bones of arm to fingers,1.0,1
easily excited,paralytic weakness of thighs,1.0,1
easily excited,tearing pains in clavicle region,1.0,1
easily excited,violent drawing tearing from left ischium to os calcis,1.0,1
easily excited,feet pain worse from motion,1.0,1
easily excited,suits nervous excitable women and children,1.0,1
easily excited,indescribable pain in thighs on stretching leg,1.0,1
easily excited,pains compel walking,1.0,1
stitches in thighs,fine sensitive pressure to fingers,1.0,1
stitches in thighs,heat and chilliness mingled,1.0,1
stitches in thighs,tensive stiffness of cervical muscles,1.0,1
stitches in thighs,contractive sensation in spine,1.0,1
stitches in thighs,unendurable toothache,1.0,1
stitches in thighs,cannot bear slightest motion,1.0,1
stitches in thighs,leg stitches better from motion,1.0,1
stitches in thighs,toothache worse at night,1.0,1
stitches in thighs,pains worse when lying on opposite side,1.0,1
stitches in thighs,cannot hold anything firmly,1.0,1
stitches in thighs,other cheek pale,1.0,1
stitches in thighs,tearing pains in back,1.0,1
stitches in thighs,cracking of lower limb joints,1.0,1
stitches in thighs,heat,1.0,1
stitches in thighs,backache worse when walking,1.0,1
stitches in thighs,patient is irritable,1.0,1
stitches in thighs,pain in heart as if weighed down,1.0,1
stitches in thighs,swelling around malleoli,1.0,1
stitches in thighs,pain in knees better by drawing feet up,1.0,1
stitches in thighs,one cheek red,1.0,1
stitches in thighs,finger joints swollen,1.0,1
stitches in thighs,faintness about heart,1.0,1
stitches in thighs,cold perspiration in palms,1.0,1
stitches in thighs,bruised sensation in loins,1.0,1
stitches in thighs,patient is peevish,1.0,1
stitches in thighs,restlessness of legs at night,1.0,1
stitches in thighs,fretful,1.0,1
stitches in thighs,toothache worse from cold water,1.0,1
stitches in thighs,feet paralysis worse at night,1.0,1
stitches in thighs,right arm asleep on waking,1.0,1
stitches in thighs,arthritic ophthalmia early in attack,1.0,1
stitches in thighs,adults sensitive to pain,1.0,1
stitches in thighs,lameness at night,1.0,1
stitches in thighs,backache worse when stooping,1.0,1
stitches in thighs,stitches from knees to ankles,1.0,1
stitches in thighs,arms go to sleep,1.0,1
stitches in thighs,patient whines continually,1.0,1
stitches in thighs,bruised pain in joints,1.0,1
stitches in thighs,indescribable pain in thighs on rising,1.0,1
stitches in thighs,thorax feels beaten,1.0,1
stitches in thighs,one cheek bright red,1.0,1
stitches in thighs,drawing stinging in back,1.0,1
stitches in thighs,numbness in arm,1.0,1
stitches in thighs,tearing pain in whole leg,1.0,1
stitches in thighs,feet pain requires lying down,1.0,1
stitches in thighs,arms are numb,1.0,1
stitches in thighs,redness around malleoli,1.0,1
stitches in thighs,prostration while pain lasts,1.0,1
stitches in thighs,bruised pain in thighs,1.0,1
stitches in thighs,great weakness while pain lasts,1.0,1
stitches in thighs,patient unruly,1.0,1
stitches in thighs,stitches in right arm to shoulder,1.0,1
stitches in thighs,tearing pain in flexors of forearm after waking,1.0,1
stitches in thighs,faintness,1.0,1
stitches in thighs,finger joints red,1.0,1
stitches in thighs,adults whine and complain,1.0,1
stitches in thighs,stiffness of arm as if going to sleep,1.0,1
stitches in thighs,violent rheumatic pains at night,1.0,1
stitches in thighs,excessive impressionability,1.0,1
stitches in thighs,hot sweat especially while sleeping,1.0,1
stitches in thighs,rheumatic toothache,1.0,1
stitches in thighs,unendurable pains in loins at night,1.0,1
stitches in thighs,sprained pain in index finger,1.0,1
stitches in thighs,limb pains worse at night,1.0,1
stitches in thighs,drawing tearing pains in limbs,1.0,1
stitches in thighs,stitches to finger tips,1.0,1
stitches in thighs,drawing in scapulae,1.0,1
stitches in thighs,paralytic weakness,1.0,1
stitches in thighs,arm stiffness on grasping anything,1.0,1
stitches in thighs,sprained pain in hip joint on walking,1.0,1
stitches in thighs,feet go to sleep when stretched out,1.0,1
stitches in thighs,children soothed by petting,1.0,1
stitches in thighs,very restless sleep,1.0,1
stitches in thighs,tearing pain down the leg,1.0,1
stitches in thighs,pains become intolerable,1.0,1
stitches in thighs,trembling of legs when going to sleep,1.0,1
stitches in thighs,fine sensitive pressure in periosteum of arm,1.0,1
stitches in thighs,electric-like jerking stitches in cervical region,1.0,1
stitches in thighs,easily excited,1.0,1
stitches in thighs,tearing pains in throat,1.0,1
stitches in thighs,joints bruised,1.0,1
stitches in thighs,pain in calves better by drawing feet up,1.0,1
stitches in thighs,cramp-like tension of muscles,1.0,1
stitches in thighs,tearing pain at night,1.0,1
stitches in thighs,irritability of nervous system,1.0,1
stitches in thighs,pain seems unendurable,1.0,1
stitches in thighs,electric-like jerking stitches in left shoulder,1.0,1
stitches in thighs,feet seem paralyzed,1.0,1
stitches in thighs,violent drawing tearing to sole of foot,1.0,1
stitches in thighs,stitches in nates,1.0,1
stitches in thighs,stiffness in loins when sitting,1.0,1
stitches in thighs,patient wild,1.0,1
stitches in thighs,cannot find easy position,1.0,1
stitches in thighs,paralytic-like pain in arms,1.0,1
stitches in thighs,cracking in knees,1.0,1
stitches in thighs,profuse hot sweat,1.0,1
stitches in thighs,toothache one-sided,1.0,1
stitches in thighs,restlessness of feet at night,1.0,1
stitches in thighs,paralytic pain from elbows to fingers,1.0,1
stitches in thighs,fine sensitive pressure in articular ligaments,1.0,1
stitches in thighs,drawing tearing from knee to ankle,1.0,1
stitches in thighs,crawling in calves,1.0,1
stitches in thighs,lassitude in limbs,1.0,1
stitches in thighs,hip pain after sitting in evening,1.0,1
stitches in thighs,numbness at night,1.0,1
stitches in thighs,back pains worse at night,1.0,1
stitches in thighs,fine sensitive pressure in periosteum of shoulder,1.0,1
stitches in thighs,joints sore,1.0,1
stitches in thighs,pains drive out of bed,1.0,1
stitches in thighs,unendurable pains in hip joint at night,1.0,1
stitches in thighs,tension in knees,1.0,1
stitches in thighs,pain in periosteum,1.0,1
stitches in thighs,toothache worse from warmth of bed,1.0,1
stitches in thighs,numbness of toes,1.0,1
stitches in thighs,heaviness of calves,1.0,1
stitches in thighs,bruised sensation in back muscles,1.0,1
stitches in thighs,sprained pain in thumb,1.0,1
stitches in thighs,severe stitches in forearm along bones,1.0,1
stitches in thighs,crawling tearing in bones of arm to fingers,1.0,1
stitches in thighs,paralytic weakness of thighs,1.0,1
stitches in thighs,tearing pains in clavicle region,1.0,1
stitches in thighs,violent drawing tearing from left ischium to os calcis,1.0,1
stitches in thighs,feet pain worse from motion,1.0,1
stitches in thighs,suits nervous excitable women and children,1.0,1
stitches in thighs,indescribable pain in thighs on stretching leg,1.0,1
