### Cluster 21 — Symptoms (83)
Symptom,Frequency 
has to walk crooked,tearing pains in toes,1.0,1
has to walk crooked,tearing in arms to fingers,1.0,1
has to walk crooked,stiffness of legs to hip joint,1.0,1
has to walk crooked,sudden stitch in back while lifting,1.0,1
has to walk crooked,congestive headache of a rheumatic character,1.0,1
has to walk crooked,pressing dragging pain over hips,1.0,1
has to walk crooked,stitches in back when coughing,1.0,1
has to walk crooked,tension in tendo achillis,1.0,1
has to walk crooked,worse on flexion,1.0,1
has to walk crooked,pains in hips,1.0,1
has to walk crooked,stitches with coldness of knees,1.0,1
has to walk crooked,soreness in sacral region,1.0,1
has to walk crooked,gouty pains causing patient to scream,1.0,1
has to walk crooked,pressing dragging pain over sacrum,1.0,1
has to walk crooked,constant pain down back,1.0,1
has to walk crooked,catching when stretching,1.0,1
has to walk crooked,throbbing in small of back,1.0,1
has to walk crooked,pain extending to legs,1.0,1
has to walk crooked,aching extending to knees,1.0,1
has to walk crooked,pain after exertion,1.0,1
has to walk crooked,severe pain in back across hips,1.0,1
has to walk crooked,tensive pain in metacarpal joints of fingers,1.0,1
has to walk crooked,weakness of joints,1.0,1
has to walk crooked,yellow or dirty brown blotched skin,1.0,1
has to walk crooked,right knee stiff,1.0,1
has to walk crooked,sense of bearing down in abdomen,1.0,1
has to walk crooked,aching deep as if in bones,1.0,1
has to walk crooked,gouty headache from abdominal plethora,1.0,1
has to walk crooked,pain in small of back with weakness,1.0,1
has to walk crooked,brown spots on chest,1.0,1
has to walk crooked,acute attack of rheumatism in right knee,1.0,1
has to walk crooked,constant pain between shoulders,1.0,1
has to walk crooked,pain as from dislocation in shoulder joint,1.0,1
has to walk crooked,sense of bearing down in pelvis,1.0,1
has to walk crooked,patients fear joints will not bear exertion,1.0,1
has to walk crooked,pain as of a blow of a hammer,1.0,1
has to walk crooked,bruised pain in right hip joint,1.0,1
has to walk crooked,joints of elbows stiff,1.0,1
has to walk crooked,right knee semiflexed,1.0,1
has to walk crooked,pressing in right shoulder blade,1.0,1
has to walk crooked,pain in legs as if beaten,1.0,1
pains in small of back after exposure to wet,paralytic drawing in arms to fingers,1.0,1
pains in small of back after exposure to wet,pain extending to thighs,1.0,1
pains in small of back after exposure to wet,has to walk crooked,1.0,1
pains in small of back after exposure to wet,tearing pains along sciatic nerve to calf,1.0,1
pains in small of back after exposure to wet,burning pressure in spine,1.0,1
pains in small of back after exposure to wet,hot flashes,1.0,1
pains in small of back after exposure to wet,right knee swollen,1.0,1
pains in small of back after exposure to wet,arthritic pains,1.0,1
pains in small of back after exposure to wet,pains in thighs,1.0,1
pains in small of back after exposure to wet,joints of wrists stiff,1.0,1
pains in small of back after exposure to wet,gouty pains accompanied by vomiting,1.0,1
pains in small of back after exposure to wet,right knee red,1.0,1
pains in small of back after exposure to wet,hands sweat very profusely,1.0,1
pains in small of back after exposure to wet,great weakness of joints,1.0,1
pains in small of back after exposure to wet,great sensitiveness to all impressions,1.0,1
pains in small of back after exposure to wet,puffy flabby make-up,1.0,1
pains in small of back after exposure to wet,right knee painful,1.0,1
pains in small of back after exposure to wet,cracking in ankle joints,1.0,1
pains in small of back after exposure to wet,gouty pains boring in character,1.0,1
pains in small of back after exposure to wet,constant dull heavy pain in sacrum,1.0,1
pains in small of back after exposure to wet,indicated in women at climacteric period,1.0,1
pains in small of back after exposure to wet,painful stitches in back if makes a misstep,1.0,1
pains in small of back after exposure to wet,weakness especially of the knees,1.0,1
pains in small of back after exposure to wet,stitches with coldness of feet,1.0,1
pains in small of back after exposure to wet,arthritic affections of joints,1.0,1
pains in small of back after exposure to wet,severe tearing pains in left thigh,1.0,1
pains in small of back after exposure to wet,pains extending from other parts to back,1.0,1
pains in small of back after exposure to wet,sticking drawing pains with coldness of feet,1.0,1
pains in small of back after exposure to wet,stitches in joints of arm,1.0,1
pains in small of back after exposure to wet,pains in small of back after exposure to cold weather,1.0,1
pains in small of back after exposure to wet,aching in calves,1.0,1
pains in small of back after exposure to wet,pain suddenly strikes when stooping,1.0,1
pains in small of back after exposure to wet,sticking drawing pains with coldness of knees,1.0,1
pains in small of back after exposure to wet,crick in back of long standing,1.0,1
pains in small of back after exposure to wet,congestion of blood to chest,1.0,1
pains in small of back after exposure to wet,pains extending to knees,1.0,1
pains in small of back after exposure to wet,nervous headache from abdominal plethora,1.0,1
pains in small of back after exposure to wet,faint sinking emptiness at pit of stomach,1.0,1
pains in small of back after exposure to wet,burning pressure extending across back,1.0,1
pains in small of back after exposure to wet,grating on motion,1.0,1
pains in small of back after exposure to wet,stitches in right shoulder blade,1.0,1
pains in small of back after exposure to wet,tearing pains in toes,1.0,1
pains in small of back after exposure to wet,tearing in arms to fingers,1.0,1
pains in small of back after exposure to wet,stiffness of legs to hip joint,1.0,1
pains in small of back after exposure to wet,sudden stitch in back while lifting,1.0,1
pains in small of back after exposure to wet,congestive headache of a rheumatic character,1.0,1
pains in small of back after exposure to wet,pressing dragging pain over hips,1.0,1
pains in small of back after exposure to wet,stitches in back when coughing,1.0,1
pains in small of back after exposure to wet,tension in tendo achillis,1.0,1
pains in small of back after exposure to wet,worse on flexion,1.0,1
pains in small of back after exposure to wet,pains in hips,1.0,1
pains in small of back after exposure to wet,stitches with coldness of knees,1.0,1
pains in small of back after exposure to wet,soreness in sacral region,1.0,1
pains in small of back after exposure to wet,gouty pains causing patient to scream,1.0,1
pains in small of back after exposure to wet,pressing dragging pain over sacrum,1.0,1
pains in small of back after exposure to wet,constant pain down back,1.0,1
pains in small of back after exposure to wet,catching when stretching,1.0,1
pains in small of back after exposure to wet,throbbing in small of back,1.0,1
pains in small of back after exposure to wet,pain extending to legs,1.0,1
pains in small of back after exposure to wet,aching extending to knees,1.0,1
pains in small of back after exposure to wet,pain after exertion,1.0,1
pains in small of back after exposure to wet,severe pain in back across hips,1.0,1
pains in small of back after exposure to wet,tensive pain in metacarpal joints of fingers,1.0,1
pains in small of back after exposure to wet,weakness of joints,1.0,1
pains in small of back after exposure to wet,yellow or dirty brown blotched skin,1.0,1
pains in small of back after exposure to wet,right knee stiff,1.0,1
pains in small of back after exposure to wet,sense of bearing down in abdomen,1.0,1
pains in small of back after exposure to wet,aching deep as if in bones,1.0,1
pains in small of back after exposure to wet,gouty headache from abdominal plethora,1.0,1
pains in small of back after exposure to wet,pain in small of back with weakness,1.0,1
pains in small of back after exposure to wet,brown spots on chest,1.0,1
pains in small of back after exposure to wet,acute attack of rheumatism in right knee,1.0,1
pains in small of back after exposure to wet,constant pain between shoulders,1.0,1
pains in small of back after exposure to wet,pain as from dislocation in shoulder joint,1.0,1
pains in small of back after exposure to wet,sense of bearing down in pelvis,1.0,1
pains in small of back after exposure to wet,patients fear joints will not bear exertion,1.0,1
pains in small of back after exposure to wet,pain as of a blow of a hammer,1.0,1
pains in small of back after exposure to wet,bruised pain in right hip joint,1.0,1
pains in small of back after exposure to wet,joints of elbows stiff,1.0,1
pains in small of back after exposure to wet,right knee semiflexed,1.0,1
pains in small of back after exposure to wet,pressing in right shoulder blade,1.0,1
pains in small of back after exposure to wet,pain in legs as if beaten,1.0,1
aching in calves,paralytic drawing in arms to fingers,1.0,1
aching in calves,pain extending to thighs,1.0,1
aching in calves,has to walk crooked,1.0,1
aching in calves,pains in small of back after exposure to wet,1.0,1
aching in calves,tearing pains along sciatic nerve to calf,1.0,1
aching in calves,burning pressure in spine,1.0,1
aching in calves,hot flashes,1.0,1
aching in calves,right knee swollen,1.0,1
aching in calves,arthritic pains,1.0,1
aching in calves,pains in thighs,1.0,1
aching in calves,joints of wrists stiff,1.0,1
aching in calves,gouty pains accompanied by vomiting,1.0,1
aching in calves,right knee red,1.0,1
aching in calves,hands sweat very profusely,1.0,1
aching in calves,great weakness of joints,1.0,1
aching in calves,great sensitiveness to all impressions,1.0,1
aching in calves,puffy flabby make-up,1.0,1
aching in calves,right knee painful,1.0,1
aching in calves,cracking in ankle joints,1.0,1
aching in calves,gouty pains boring in character,1.0,1
aching in calves,constant dull heavy pain in sacrum,1.0,1
aching in calves,indicated in women at climacteric period,1.0,1
aching in calves,painful stitches in back if makes a misstep,1.0,1
aching in calves,weakness especially of the knees,1.0,1
aching in calves,stitches with coldness of feet,1.0,1
aching in calves,arthritic affections of joints,1.0,1
aching in calves,severe tearing pains in left thigh,1.0,1
aching in calves,pains extending from other parts to back,1.0,1
aching in calves,sticking drawing pains with coldness of feet,1.0,1
