Cluster_ID,Remedy,Chapter,Symptom,Area,Modalities
33,tellurium,inferior extremities,sciatica worse when lying,,"worse when lying, aggravates with night, aggravates with lying, aggravates with touch, aggravates with cold"
33,tellurium,neck and back,pain in sacrum,neck and back,"aggravates with night, aggravates with lying, aggravates with touch, aggravates with cold"
33,tellurium,neck and back,pain in spine,spine,"aggravates with night, aggravates with lying, aggravates with touch, aggravates with cold"
33,tellurium,neck and back,sensitive spine,spine,"aggravates with night, aggravates with lying, aggravates with touch, aggravates with cold"
34,zincum,concomitants,nervous restlessness,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,concomitants,twitching,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,concomitants,weakness,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,extremities in general,rheumatic pains,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,extremities in general,neuralgic pains,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,extremities in general,restlessness,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,general characteristics,rheumatic affections,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,general characteristics,neuralgic pains,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,general characteristics,worse from wine,,"worse from wine, aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,general characteristics,restlessness,,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,head,rheumatic headache,head,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,head,pressing pain in head,head,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,inferior extremities,rheumatic pains in legs,legs,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,inferior extremities,tearing in legs,legs,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,inferior extremities,restlessness in legs,legs,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,neck and back,stiffness in neck,neck,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,neck and back,tearing in cervical muscles,neck and back,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,neck and back,burning along spine,spine,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,neck and back,aching in spine,spine,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,neck and back,pain in small of back,small of back,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,neck and back,worse sitting,neck and back,"worse sitting, aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,superior extremities,rheumatic pains in shoulders,shoulders,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,superior extremities,rheumatic pains in arms,arms,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,superior extremities,tearing in arms,arms,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
34,zincum,superior extremities,weakness in arms,arms,"aggravates with wine, aggravates with sitting, aggravates with rest, ameliorates with motion"
35,valeriana,concomitants,nervousness,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,concomitants,restlessness,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,concomitants,insomnia,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,extremities in general,rheumatic pains in limbs,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,extremities in general,neuralgic pains in limbs,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,general characteristics,rheumatic tearing pains,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,general characteristics,neuralgic pains,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,general characteristics,worse standing,,"worse standing, aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,general characteristics,improved by walking,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,inferior extremities,sciatica,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,inferior extremities,pain in hips,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,inferior extremities,pain in thighs,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,inferior extremities,pain in legs,legs,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,inferior extremities,cramp-like jerking in legs,legs,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
35,valeriana,superior extremities,pain in left shoulder,,"aggravates with standing, aggravates with rest, ameliorates with walking, ameliorates with motion"
