### Cluster 32 — Symptoms (116)
Symptom,Frequency 
post-inflammatory contraction,dry coccyx feeling,1.0,1
post-inflammatory contraction,stitches in olecranon,1.0,1
post-inflammatory contraction,tearing in limbs worse sitting,1.0,1
stitches in olecranon,shooting pains between shoulders,1.0,1
stitches in olecranon,violent shooting deep in spine,1.0,1
stitches in olecranon,pressive pain in legs especially ankles,1.0,1
stitches in olecranon,heavy legs like lead,1.0,1
stitches in olecranon,splinter-like pain in right forearm,1.0,1
stitches in olecranon,numbness in forearms,1.0,1
stitches in olecranon,rheumatic pain in right deltoid worse moving arm backward,1.0,1
stitches in olecranon,from dissipation causing spinal cord irritation,1.0,1
stitches in olecranon,stiff tendo achillis,1.0,1
stitches in olecranon,tearing between thumb and index,1.0,1
stitches in olecranon,painful spine,1.0,1
stitches in olecranon,ulcerative limb pains preventing sleep,1.0,1
stitches in olecranon,beaten sensation after exercise,1.0,1
stitches in olecranon,violent pain in left hip under gluteal muscles,1.0,1
stitches in olecranon,stiffness between shoulder blades,1.0,1
stitches in olecranon,delirium tremens,1.0,1
stitches in olecranon,splinter-like pain in dorso-lumbar region,1.0,1
stitches in olecranon,coldness in lumbar vertebrae to legs,1.0,1
stitches in olecranon,sudden violent stitch in sacrum while walking,1.0,1
stitches in olecranon,leg pain better motion,1.0,1
stitches in olecranon,vertigo with reeling in open air,1.0,1
stitches in olecranon,spine too weak to support when stooping,1.0,1
stitches in olecranon,frostbitten foot pain,1.0,1
stitches in olecranon,frostbitten foot inflammation,1.0,1
stitches in olecranon,lump sensation in epigastrium,1.0,1
stitches in olecranon,tension in forearms,1.0,1
stitches in olecranon,neck rheumatism in dorsal region,1.0,1
stitches in olecranon,weakness between shoulder blades,1.0,1
stitches in olecranon,stinging pain in knee joint,1.0,1
stitches in olecranon,swollen toes from excessive cold,1.0,1
stitches in olecranon,lameness,1.0,1
stitches in olecranon,periosteal leg bone pain,1.0,1
stitches in olecranon,head drawn backward in spasm,1.0,1
stitches in olecranon,rheumatic gouty stiffness of left hand,1.0,1
stitches in olecranon,loin weakness,1.0,1
stitches in olecranon,sensitive spinal processes to touch,1.0,1
stitches in olecranon,sore in lumbo-sacral region while exercising,1.0,1
stitches in olecranon,shooting in toes,1.0,1
stitches in olecranon,lameness in forearms,1.0,1
stitches in olecranon,self-injury attempts,1.0,1
stitches in olecranon,aching in lumbo-sacral region while sitting,1.0,1
stitches in olecranon,sprained deltoid feeling,1.0,1
stitches in olecranon,bruised feeling in joints,1.0,1
stitches in olecranon,leg pain worse standing,1.0,1
stitches in olecranon,itching ears as if frostbitten,1.0,1
stitches in olecranon,sharp left-side pains,1.0,1
stitches in olecranon,coldness in gluteal muscles to legs,1.0,1
stitches in olecranon,normal appearance except toes,1.0,1
stitches in olecranon,sternum pain,1.0,1
stitches in olecranon,leg pain better walking,1.0,1
stitches in olecranon,sore in lumbo-sacral region while sitting,1.0,1
stitches in olecranon,numbness,1.0,1
stitches in olecranon,despondent,1.0,1
stitches in olecranon,bruised back feeling,1.0,1
stitches in olecranon,subsultus tendinum,1.0,1
stitches in olecranon,rheumatic gouty stiffness of elbow,1.0,1
stitches in olecranon,no tissue swelling typically,1.0,1
stitches in olecranon,crick from sacrum to nape,1.0,1
stitches in olecranon,bruised feeling in limbs,1.0,1
stitches in olecranon,drawing pain in knee joint,1.0,1
stitches in olecranon,tearing in left forearm bones,1.0,1
stitches in olecranon,splinter-like pain in deltoid,1.0,1
stitches in olecranon,cramps in sole,1.0,1
stitches in olecranon,post-inflammatory contraction,1.0,1
stitches in olecranon,frostbitten toe inflammation,1.0,1
stitches in olecranon,back rheumatism in dorsal region,1.0,1
stitches in olecranon,burning deep in spine,1.0,1
stitches in olecranon,tearing in limbs worse rest,1.0,1
stitches in olecranon,frostbitten toe pain,1.0,1
stitches in olecranon,irritable,1.0,1
stitches in olecranon,languor in legs,1.0,1
stitches in olecranon,leg pain worse sitting,1.0,1
stitches in olecranon,tearing pain in knee joint,1.0,1
stitches in olecranon,shooting in fingers,1.0,1
stitches in olecranon,tearing in left wrist,1.0,1
stitches in olecranon,twitching gluteal muscles,1.0,1
stitches in olecranon,red ears as if frostbitten,1.0,1
stitches in olecranon,normal appearance except fingers,1.0,1
stitches in olecranon,aching in lumbo-sacral region while exercising,1.0,1
stitches in olecranon,tearing pains between shoulders,1.0,1
stitches in olecranon,red fingers from excessive cold,1.0,1
stitches in olecranon,sprained back feeling,1.0,1
stitches in olecranon,red toes from excessive cold,1.0,1
stitches in olecranon,formication along spine,1.0,1
stitches in olecranon,furious delirium,1.0,1
stitches in olecranon,clonic convulsions,1.0,1
stitches in olecranon,tearing in left hip to knee,1.0,1
stitches in olecranon,chilblains,1.0,1
stitches in olecranon,throbbing in coccyx,1.0,1
stitches in olecranon,severe forearm pain to thumb worse afternoons,1.0,1
stitches in olecranon,numbness in left hip to knee,1.0,1
stitches in olecranon,sprained neck sensation,1.0,1
stitches in olecranon,splinter-like toe pain,1.0,1
stitches in olecranon,shooting in knees,1.0,1
stitches in olecranon,drawing pain in legs especially ankles,1.0,1
stitches in olecranon,weak knee joint,1.0,1
stitches in olecranon,severe forearm pain to thumb worse rest,1.0,1
stitches in olecranon,pain as after stooping,1.0,1
stitches in olecranon,pain in right hip as after fatigue,1.0,1
stitches in olecranon,spasmodic drawing from back to stuart little to chest,1.0,1
stitches in olecranon,muscle trembling,1.0,1
stitches in olecranon,pressive pain in left tibia worse noon,1.0,1
stitches in olecranon,from overwork causing spinal cord irritation,1.0,1
stitches in olecranon,tearing in thumbs,1.0,1
stitches in olecranon,tearing in limbs better motion,1.0,1
stitches in olecranon,spasmodic drawing from back to esophagus,1.0,1
stitches in olecranon,burning in thumbs,1.0,1
stitches in olecranon,burning ears as if frostbitten,1.0,1
stitches in olecranon,gouty finger stiffness,1.0,1
stitches in olecranon,backache with heat disturbing sleep,1.0,1
stitches in olecranon,great mental excitement,1.0,1
stitches in olecranon,sprained knee joint,1.0,1
stitches in olecranon,swollen fingers from excessive cold,1.0,1
stitches in olecranon,dry coccyx feeling,1.0,1
stitches in olecranon,tearing in limbs worse sitting,1.0,1
splinter-like pain in right forearm,shooting pains between shoulders,1.0,1
splinter-like pain in right forearm,violent shooting deep in spine,1.0,1
splinter-like pain in right forearm,pressive pain in legs especially ankles,1.0,1
splinter-like pain in right forearm,heavy legs like lead,1.0,1
splinter-like pain in right forearm,numbness in forearms,1.0,1
splinter-like pain in right forearm,rheumatic pain in right deltoid worse moving arm backward,1.0,1
splinter-like pain in right forearm,from dissipation causing spinal cord irritation,1.0,1
splinter-like pain in right forearm,stiff tendo achillis,1.0,1
splinter-like pain in right forearm,tearing between thumb and index,1.0,1
splinter-like pain in right forearm,painful spine,1.0,1
splinter-like pain in right forearm,ulcerative limb pains preventing sleep,1.0,1
splinter-like pain in right forearm,beaten sensation after exercise,1.0,1
splinter-like pain in right forearm,violent pain in left hip under gluteal muscles,1.0,1
splinter-like pain in right forearm,stiffness between shoulder blades,1.0,1
splinter-like pain in right forearm,delirium tremens,1.0,1
splinter-like pain in right forearm,splinter-like pain in dorso-lumbar region,1.0,1
splinter-like pain in right forearm,coldness in lumbar vertebrae to legs,1.0,1
splinter-like pain in right forearm,sudden violent stitch in sacrum while walking,1.0,1
splinter-like pain in right forearm,leg pain better motion,1.0,1
splinter-like pain in right forearm,vertigo with reeling in open air,1.0,1
splinter-like pain in right forearm,spine too weak to support when stooping,1.0,1
splinter-like pain in right forearm,frostbitten foot pain,1.0,1
splinter-like pain in right forearm,frostbitten foot inflammation,1.0,1
splinter-like pain in right forearm,lump sensation in epigastrium,1.0,1
splinter-like pain in right forearm,tension in forearms,1.0,1
splinter-like pain in right forearm,neck rheumatism in dorsal region,1.0,1
splinter-like pain in right forearm,weakness between shoulder blades,1.0,1
splinter-like pain in right forearm,stinging pain in knee joint,1.0,1
splinter-like pain in right forearm,swollen toes from excessive cold,1.0,1
splinter-like pain in right forearm,lameness,1.0,1
splinter-like pain in right forearm,periosteal leg bone pain,1.0,1
splinter-like pain in right forearm,head drawn backward in spasm,1.0,1
splinter-like pain in right forearm,rheumatic gouty stiffness of left hand,1.0,1
splinter-like pain in right forearm,loin weakness,1.0,1
splinter-like pain in right forearm,sensitive spinal processes to touch,1.0,1
splinter-like pain in right forearm,sore in lumbo-sacral region while exercising,1.0,1
splinter-like pain in right forearm,shooting in toes,1.0,1
splinter-like pain in right forearm,lameness in forearms,1.0,1
splinter-like pain in right forearm,self-injury attempts,1.0,1
splinter-like pain in right forearm,aching in lumbo-sacral region while sitting,1.0,1
splinter-like pain in right forearm,sprained deltoid feeling,1.0,1
splinter-like pain in right forearm,bruised feeling in joints,1.0,1
splinter-like pain in right forearm,leg pain worse standing,1.0,1
splinter-like pain in right forearm,itching ears as if frostbitten,1.0,1
splinter-like pain in right forearm,sharp left-side pains,1.0,1
splinter-like pain in right forearm,coldness in gluteal muscles to legs,1.0,1
splinter-like pain in right forearm,normal appearance except toes,1.0,1
splinter-like pain in right forearm,sternum pain,1.0,1
splinter-like pain in right forearm,leg pain better walking,1.0,1
splinter-like pain in right forearm,sore in lumbo-sacral region while sitting,1.0,1
splinter-like pain in right forearm,numbness,1.0,1
splinter-like pain in right forearm,despondent,1.0,1
splinter-like pain in right forearm,bruised back feeling,1.0,1
splinter-like pain in right forearm,subsultus tendinum,1.0,1
splinter-like pain in right forearm,rheumatic gouty stiffness of elbow,1.0,1
splinter-like pain in right forearm,no tissue swelling typically,1.0,1
splinter-like pain in right forearm,crick from sacrum to nape,1.0,1
splinter-like pain in right forearm,bruised feeling in limbs,1.0,1
splinter-like pain in right forearm,drawing pain in knee joint,1.0,1
splinter-like pain in right forearm,tearing in left forearm bones,1.0,1
splinter-like pain in right forearm,splinter-like pain in deltoid,1.0,1
splinter-like pain in right forearm,cramps in sole,1.0,1
splinter-like pain in right forearm,post-inflammatory contraction,1.0,1
splinter-like pain in right forearm,frostbitten toe inflammation,1.0,1
splinter-like pain in right forearm,back rheumatism in dorsal region,1.0,1
splinter-like pain in right forearm,burning deep in spine,1.0,1
splinter-like pain in right forearm,tearing in limbs worse rest,1.0,1
splinter-like pain in right forearm,frostbitten toe pain,1.0,1
splinter-like pain in right forearm,irritable,1.0,1
splinter-like pain in right forearm,languor in legs,1.0,1
splinter-like pain in right forearm,leg pain worse sitting,1.0,1
splinter-like pain in right forearm,tearing pain in knee joint,1.0,1
splinter-like pain in right forearm,shooting in fingers,1.0,1
